Timestamp,z_axis_rms_velocity_mm_sec,x_axis_rms_velocity_mm_sec,z_axis_peak_acceleration_g,x_axis_peak_acceleration_g,high_frequency_rms_acceleration_g,z_axis_kurtosis,x_axis_kurtosis,z_axis_crest_factor,x_axis_crest_factor,peak_velocity_component_freq_hz,temperature_c,iso_health_zone,data_source
2026-01-03 03:05:00,1.12,0.73,1.84,1.43,0.17,3.37,2.94,10.96,39.46,21.6,35.53,ZONE_A,synthetic
2026-01-03 03:06:00,0.15,0.03,0.22,0.04,0.01,3.07,3.23,15.0,3.86,0.0,23.92,ZONE_A,synthetic
2026-01-03 03:07:00,0.14,0.01,0.21,0.01,0.01,3.15,3.19,15.0,1.0,0.0,24.08,ZONE_A,synthetic
2026-01-03 03:08:00,0.12,-0.0,0.17,-0.0,0.01,2.87,3.13,15.0,-0.43,0.0,22.71,ZONE_A,synthetic
2026-01-03 03:09:00,1.22,0.99,2.15,1.6,0.18,3.43,2.99,11.7,32.39,16.0,32.71,ZONE_A,synthetic
2026-01-03 03:10:00,1.18,1.16,1.95,1.66,0.18,3.26,2.96,10.98,28.82,17.1,33.12,ZONE_A,synthetic
2026-01-03 03:11:00,0.13,0.01,0.2,0.01,0.01,3.2,3.27,15.0,0.84,0.0,23.42,ZONE_A,synthetic
2026-01-03 03:12:00,0.14,0.04,0.2,0.07,0.01,3.36,3.19,15.0,6.7,0.0,22.95,ZONE_A,synthetic
2026-01-03 03:13:00,1.29,1.13,2.13,1.59,0.19,3.36,2.9,11.03,28.24,15.6,33.5,ZONE_A,synthetic
2026-01-03 03:14:00,1.25,0.93,2.09,1.38,0.19,3.34,2.79,11.11,29.62,24.6,32.35,ZONE_A,synthetic
2026-01-03 03:15:00,1.5,0.94,2.49,1.63,0.23,3.53,2.91,11.06,34.64,25.4,30.64,ZONE_A,synthetic
2026-01-03 03:16:00,0.12,0.02,0.18,0.04,0.01,2.87,2.95,15.0,3.7,0.0,23.44,ZONE_A,synthetic
2026-01-03 03:17:00,0.18,-0.0,0.27,-0.0,0.02,3.0,3.12,15.0,-0.34,0.0,24.09,ZONE_A,synthetic
2026-01-03 03:18:00,1.68,1.47,2.8,2.14,0.25,4.01,3.74,11.14,29.05,23.2,31.52,ZONE_A,synthetic
2026-01-03 03:19:00,1.7,1.5,2.82,2.34,0.26,3.55,3.1,11.06,31.24,25.3,33.6,ZONE_A,synthetic
2026-01-03 03:20:00,1.66,1.12,2.65,2.0,0.25,3.09,2.93,10.6,35.8,21.4,33.38,ZONE_A,synthetic
2026-01-03 03:21:00,0.21,0.03,0.31,0.04,0.02,3.22,3.29,15.0,4.09,0.0,24.19,ZONE_A,synthetic
2026-01-03 03:22:00,1.61,1.42,2.59,2.08,0.24,3.24,2.94,10.7,29.22,19.7,32.98,ZONE_A,synthetic
2026-01-03 03:23:00,1.88,1.32,2.96,2.16,0.28,3.04,2.63,10.5,32.59,31.5,31.15,ZONE_A,synthetic
2026-01-03 03:24:00,0.11,0.06,0.17,0.09,0.01,3.08,3.2,15.0,8.56,0.0,23.62,ZONE_A,synthetic
2026-01-03 03:25:00,1.77,1.42,2.88,2.16,0.27,2.89,2.46,10.84,30.39,33.1,31.88,ZONE_A,synthetic
2026-01-03 03:26:00,1.75,1.18,2.75,2.0,0.26,3.2,2.67,10.48,33.97,39.0,32.43,ZONE_A,synthetic
2026-01-03 03:27:00,0.09,0.07,0.14,0.11,0.01,3.0,2.99,13.87,10.78,0.0,23.33,ZONE_A,synthetic
2026-01-03 03:28:00,1.9,1.42,2.93,2.19,0.29,3.36,3.11,10.26,30.83,36.1,32.43,ZONE_A,synthetic
2026-01-03 03:29:00,1.92,1.45,2.71,2.12,0.29,3.28,2.95,9.42,29.23,37.6,31.58,ZONE_A,synthetic
2026-01-03 03:30:00,0.11,0.08,0.17,0.12,0.01,3.12,3.08,15.0,11.91,0.0,21.98,ZONE_A,synthetic
2026-01-03 03:31:00,0.11,0.05,0.16,0.08,0.01,3.2,3.24,15.0,8.09,0.0,21.2,ZONE_A,synthetic
2026-01-03 03:32:00,0.07,0.07,0.11,0.11,0.01,3.4,3.12,10.86,10.59,0.0,21.48,ZONE_A,synthetic
2026-01-03 03:33:00,1.99,1.57,2.75,2.13,0.3,3.34,3.02,9.21,27.09,42.4,30.23,ZONE_A,synthetic
2026-01-03 03:34:00,1.83,1.39,2.31,1.63,0.27,3.34,2.82,8.39,23.49,45.5,31.87,ZONE_A,synthetic
2026-01-03 03:35:00,2.1,1.35,2.87,2.04,0.32,3.16,2.66,9.1,30.19,39.1,34.88,ZONE_A,synthetic
2026-01-03 03:36:00,0.11,0.07,0.17,0.11,0.01,2.96,3.11,15.0,10.89,0.0,24.73,ZONE_A,synthetic
2026-01-03 03:37:00,2.14,1.61,2.96,2.3,0.32,3.2,3.03,9.2,28.51,41.5,34.91,ZONE_A,synthetic
2026-01-03 03:38:00,0.2,0.08,0.3,0.13,0.02,3.03,2.9,15.0,12.56,0.0,22.78,ZONE_A,synthetic
2026-01-03 03:39:00,0.14,0.07,0.22,0.11,0.01,2.81,2.88,15.0,11.13,0.0,22.89,ZONE_A,synthetic
2026-01-03 03:40:00,2.31,1.54,3.18,2.16,0.35,3.13,2.75,9.19,28.1,42.8,31.26,ZONE_A,synthetic
2026-01-03 03:41:00,2.46,1.87,3.44,2.61,0.37,3.31,2.93,9.33,28.02,32.2,33.21,ZONE_A,synthetic
2026-01-03 03:42:00,2.54,1.83,3.58,2.83,0.38,3.38,3.21,9.41,30.95,34.6,31.85,ZONE_A,synthetic
2026-01-03 03:43:00,0.11,0.11,0.17,0.16,0.01,3.25,3.24,15.0,16.31,0.0,24.51,ZONE_A,synthetic
2026-01-03 03:44:00,2.37,2.0,3.51,2.67,0.36,3.53,3.18,9.88,26.73,31.5,34.31,ZONE_A,synthetic
2026-01-03 03:45:00,2.33,1.83,3.61,2.85,0.35,3.58,3.39,10.34,31.25,29.2,36.8,ZONE_A,synthetic
2026-01-03 03:46:00,0.1,0.13,0.15,0.2,0.01,3.32,3.24,15.0,20.02,0.0,24.17,ZONE_A,synthetic
2026-01-03 03:47:00,0.12,0.1,0.17,0.16,0.01,3.49,3.53,15.0,15.57,0.0,24.55,ZONE_A,synthetic
2026-01-03 03:48:00,0.18,0.1,0.28,0.15,0.02,3.41,3.28,15.0,15.14,0.0,24.95,ZONE_A,synthetic
2026-01-03 03:49:00,2.5,2.03,3.8,2.79,0.38,3.62,3.2,10.13,27.46,27.3,39.44,ZONE_A,synthetic
2026-01-03 03:50:00,0.15,0.1,0.23,0.15,0.02,3.15,3.26,15.0,15.35,0.0,27.08,ZONE_A,synthetic
2026-01-03 03:51:00,2.4,1.89,3.69,2.69,0.36,3.29,2.94,10.25,28.49,29.7,39.48,ZONE_A,synthetic
2026-01-03 03:52:00,2.41,2.0,3.88,3.03,0.36,3.42,3.18,10.74,30.27,33.1,39.08,ZONE_A,synthetic
2026-01-03 03:53:00,2.54,1.95,4.0,2.91,0.38,3.42,2.91,10.49,29.81,27.0,38.73,ZONE_A,synthetic
2026-01-03 03:54:00,2.57,1.79,4.04,2.77,0.39,3.47,2.97,10.46,30.96,23.2,38.14,ZONE_A,synthetic
2026-01-03 03:55:00,2.51,1.93,3.82,2.7,0.38,3.4,2.93,10.14,27.97,17.4,39.21,ZONE_A,synthetic
2026-01-03 03:56:00,2.57,1.81,3.82,2.7,0.39,3.13,2.84,9.91,29.77,13.2,40.53,ZONE_A,synthetic
2026-01-03 03:57:00,2.43,1.9,3.56,2.43,0.36,3.0,2.48,9.77,25.61,13.1,40.02,ZONE_A,synthetic
2026-01-03 03:58:00,2.56,1.72,3.74,2.65,0.38,3.14,2.75,9.72,30.88,18.6,37.63,ZONE_A,synthetic
2026-01-03 03:59:00,2.65,1.84,4.06,2.87,0.4,3.28,2.83,10.21,31.11,20.2,36.9,ZONE_A,synthetic
2026-01-03 04:00:00,0.11,0.12,0.16,0.19,0.01,3.07,3.2,15.0,18.68,0.0,28.24,ZONE_A,synthetic
2026-01-03 04:01:00,2.69,2.13,3.98,3.12,0.4,3.1,2.92,9.87,29.29,23.3,37.51,ZONE_A,synthetic
2026-01-03 04:02:00,2.71,2.04,4.02,2.94,0.41,2.97,2.51,9.89,28.86,20.6,42.34,ZONE_A,synthetic
2026-01-03 04:03:00,2.7,1.96,4.15,3.1,0.4,3.14,2.86,10.24,31.65,23.3,43.5,ZONE_A,synthetic
2026-01-03 04:04:00,0.11,0.13,0.16,0.19,0.01,3.25,3.34,15.0,18.8,0.0,30.93,ZONE_A,synthetic
2026-01-03 04:05:00,2.57,1.95,3.84,2.77,0.39,3.1,2.85,9.98,28.49,36.0,44.73,ZONE_A,synthetic
2026-01-03 04:06:00,2.54,1.89,3.62,2.52,0.38,2.82,2.4,9.52,26.75,34.6,43.46,ZONE_A,synthetic
2026-01-03 04:07:00,2.35,1.59,3.32,2.32,0.35,2.62,2.19,9.42,29.1,36.9,43.69,ZONE_A,synthetic
2026-01-03 04:08:00,2.47,1.67,3.41,2.46,0.37,2.55,2.21,9.21,29.45,38.0,46.53,ZONE_A,synthetic
2026-01-03 04:09:00,2.78,1.97,3.88,2.83,0.42,2.79,2.56,9.31,28.69,39.4,45.93,ZONE_A,synthetic
2026-01-03 04:10:00,2.72,2.08,3.75,2.58,0.41,2.77,2.48,9.17,24.83,43.4,44.9,ZONE_A,synthetic
2026-01-03 04:11:00,2.47,1.83,3.45,2.58,0.37,2.97,2.72,9.32,28.18,43.3,46.71,ZONE_A,synthetic
2026-01-03 04:12:00,2.65,2.17,3.83,2.9,0.4,2.81,2.51,9.63,26.8,36.5,46.45,ZONE_A,synthetic
2026-01-03 04:13:00,2.62,2.04,3.81,2.92,0.39,2.93,2.81,9.68,28.65,27.3,46.86,ZONE_A,synthetic
2026-01-03 04:14:00,-0.04,0.14,-0.06,0.22,-0.0,3.2,3.19,-5.76,21.68,0.0,35.24,ZONE_A,synthetic
2026-01-03 04:15:00,-0.01,0.17,-0.02,0.26,-0.0,3.0,3.05,-2.04,25.93,0.0,36.0,ZONE_A,synthetic
2026-01-03 04:16:00,0.0,0.15,0.0,0.22,0.0,3.01,3.03,0.15,22.47,0.0,37.12,ZONE_A,synthetic
2026-01-03 04:17:00,-0.06,0.12,-0.08,0.18,-0.01,3.04,3.03,-8.28,17.93,0.0,34.54,ZONE_A,synthetic
2026-01-03 04:18:00,-0.0,0.13,-0.01,0.19,-0.0,2.86,2.76,-0.59,19.27,0.0,35.04,ZONE_A,synthetic
2026-01-03 04:19:00,2.65,1.55,3.69,2.2,0.4,2.71,1.88,9.3,28.45,31.5,44.52,ZONE_A,synthetic
2026-01-03 04:20:00,2.91,1.67,4.22,2.78,0.44,2.78,2.08,9.67,33.28,33.0,43.34,ZONE_B,synthetic
2026-01-03 04:21:00,-0.02,0.12,-0.03,0.18,-0.0,2.89,3.1,-2.6,18.37,0.0,34.18,ZONE_A,synthetic
2026-01-03 04:22:00,0.03,0.09,0.05,0.14,0.0,2.85,3.06,5.17,13.7,0.0,33.88,ZONE_A,synthetic
2026-01-03 04:23:00,2.86,2.26,4.28,3.17,0.43,2.73,2.52,9.97,28.05,30.4,42.49,ZONE_B,synthetic
2026-01-03 04:24:00,3.02,2.35,4.65,3.47,0.45,2.79,2.58,10.27,29.5,30.9,42.57,ZONE_B,synthetic
2026-01-03 04:25:00,2.69,2.0,3.99,2.79,0.4,3.09,2.45,9.87,27.93,38.6,42.44,ZONE_A,synthetic
2026-01-03 04:26:00,2.64,1.51,3.98,2.41,0.4,3.11,2.33,10.04,31.94,39.3,41.94,ZONE_A,synthetic
2026-01-03 04:27:00,2.4,1.4,3.4,2.06,0.36,3.4,2.63,9.44,29.46,36.3,40.52,ZONE_A,synthetic
2026-01-03 04:28:00,2.31,1.37,3.23,1.99,0.35,3.62,2.68,9.31,29.08,31.1,39.88,ZONE_A,synthetic
2026-01-03 04:29:00,2.41,1.36,3.25,1.9,0.36,3.73,2.84,9.0,27.99,30.7,42.88,ZONE_A,synthetic
2026-01-03 04:30:00,2.09,1.34,2.75,1.83,0.31,3.53,2.89,8.75,27.43,35.0,44.2,ZONE_A,synthetic
2026-01-03 04:31:00,2.17,1.28,2.79,1.66,0.33,3.7,2.92,8.56,25.95,35.7,44.94,ZONE_A,synthetic
2026-01-03 04:32:00,1.97,1.07,2.65,1.76,0.29,3.53,2.89,8.99,32.96,36.5,42.85,ZONE_A,synthetic
2026-01-03 04:33:00,0.0,0.05,0.01,0.07,0.0,2.98,2.84,0.61,7.34,0.0,32.8,ZONE_A,synthetic
2026-01-03 04:34:00,1.79,1.03,2.41,1.47,0.27,3.27,2.62,9.01,28.67,32.4,43.61,ZONE_A,synthetic
2026-01-03 04:35:00,1.73,1.17,2.32,1.41,0.26,3.45,2.73,8.92,24.05,35.2,43.81,ZONE_A,synthetic
2026-01-03 04:36:00,1.71,0.93,2.23,1.38,0.26,3.42,2.87,8.69,29.64,30.7,46.25,ZONE_A,synthetic
2026-01-03 04:37:00,-0.06,0.08,-0.1,0.12,-0.01,3.09,3.14,-9.68,11.73,0.0,32.72,ZONE_A,synthetic
2026-01-03 04:38:00,1.71,1.17,2.28,1.6,0.26,3.56,3.03,8.88,27.21,27.0,45.78,ZONE_A,synthetic
2026-01-03 04:39:00,-0.04,0.1,-0.06,0.14,-0.0,3.13,3.27,-6.02,14.3,0.0,33.11,ZONE_A,synthetic
2026-01-03 04:40:00,-0.01,0.09,-0.02,0.13,-0.0,3.0,3.01,-1.9,13.17,0.0,33.01,ZONE_A,synthetic
2026-01-03 04:41:00,1.71,1.17,2.35,1.72,0.26,3.67,3.28,9.16,29.55,33.1,43.67,ZONE_A,synthetic
2026-01-03 04:42:00,1.7,1.35,2.36,1.87,0.25,3.64,3.2,9.25,27.64,33.8,44.51,ZONE_A,synthetic
2026-01-03 04:43:00,1.83,1.3,2.35,1.7,0.27,3.76,3.16,8.58,26.13,38.0,43.21,ZONE_A,synthetic
2026-01-03 04:44:00,0.11,0.08,0.16,0.12,0.01,3.24,3.2,15.0,12.01,0.0,29.98,ZONE_A,synthetic
2026-01-03 04:45:00,1.84,1.37,2.57,1.88,0.28,3.55,3.08,9.31,27.4,29.2,40.88,ZONE_A,synthetic
2026-01-03 04:46:00,2.06,1.42,3.01,2.09,0.31,3.36,2.66,9.74,29.34,28.1,41.66,ZONE_A,synthetic
2026-01-03 04:47:00,1.88,1.1,2.57,1.62,0.28,3.26,2.55,9.14,29.36,23.1,41.54,ZONE_A,synthetic
2026-01-03 04:48:00,2.04,1.27,2.7,1.83,0.31,3.31,2.6,8.83,28.74,22.0,41.24,ZONE_A,synthetic
2026-01-03 04:49:00,0.07,0.09,0.1,0.14,0.01,2.8,2.78,9.94,13.87,0.0,28.79,ZONE_A,synthetic
2026-01-03 04:50:00,0.08,0.09,0.12,0.13,0.01,2.82,2.85,11.78,12.79,0.0,28.43,ZONE_A,synthetic
2026-01-03 04:51:00,2.11,1.33,2.9,1.95,0.32,3.33,2.84,9.14,29.2,21.6,40.89,ZONE_A,synthetic
2026-01-03 04:52:00,0.08,0.11,0.13,0.16,0.01,3.04,3.06,12.75,15.9,0.0,27.78,ZONE_A,synthetic
2026-01-03 04:53:00,0.1,0.11,0.15,0.16,0.01,3.13,3.16,15.0,16.2,0.0,25.95,ZONE_A,synthetic
2026-01-03 04:54:00,1.97,1.4,2.7,1.88,0.3,3.3,2.77,9.12,26.71,10.9,37.36,ZONE_A,synthetic
2026-01-03 04:55:00,0.1,0.11,0.15,0.16,0.01,3.1,3.04,15.0,15.76,0.0,25.14,ZONE_A,synthetic
2026-01-03 04:56:00,0.14,0.12,0.2,0.19,0.01,3.08,3.08,15.0,18.67,0.0,24.02,ZONE_A,synthetic
2026-01-03 04:57:00,1.96,1.31,2.48,1.64,0.29,3.02,2.62,8.42,24.95,16.7,36.49,ZONE_A,synthetic
2026-01-03 04:58:00,0.14,0.13,0.21,0.2,0.01,3.04,3.06,15.0,19.85,0.0,23.27,ZONE_A,synthetic
2026-01-03 04:59:00,0.21,0.14,0.31,0.21,0.02,3.0,3.16,15.0,20.94,0.0,21.09,ZONE_A,synthetic
2026-01-03 05:00:00,0.14,0.11,0.21,0.16,0.01,3.12,3.15,15.0,16.29,0.0,21.56,ZONE_A,synthetic
2026-01-03 05:01:00,0.18,0.12,0.28,0.18,0.02,3.01,2.91,15.0,18.4,0.0,21.86,ZONE_A,synthetic
2026-01-03 05:02:00,0.21,0.12,0.32,0.18,0.02,2.85,2.82,15.0,17.75,0.0,21.7,ZONE_A,synthetic
2026-01-03 05:03:00,0.24,0.12,0.36,0.18,0.02,2.84,2.75,15.0,18.2,0.0,23.27,ZONE_A,synthetic
2026-01-03 05:04:00,0.26,0.09,0.39,0.14,0.03,2.79,2.84,15.0,14.16,0.0,23.95,ZONE_A,synthetic
2026-01-03 05:05:00,1.69,0.83,2.09,1.4,0.25,2.73,2.36,8.25,33.57,18.6,37.06,ZONE_A,synthetic
2026-01-03 05:06:00,1.86,1.35,2.21,1.68,0.28,2.82,2.56,7.93,24.84,26.6,37.44,ZONE_A,synthetic
2026-01-03 05:07:00,1.8,1.39,2.2,1.57,0.27,3.06,2.65,8.15,22.49,31.8,35.4,ZONE_A,synthetic
2026-01-03 05:08:00,1.57,0.99,1.84,1.15,0.24,2.64,2.15,7.78,23.11,28.0,38.67,ZONE_A,synthetic
2026-01-03 05:09:00,0.3,0.1,0.45,0.16,0.03,2.96,2.91,15.0,15.51,0.0,21.27,ZONE_A,synthetic
2026-01-03 05:10:00,1.57,0.9,2.07,1.35,0.24,2.82,2.2,8.82,29.95,35.5,33.93,ZONE_A,synthetic
2026-01-03 05:11:00,1.4,0.98,1.67,1.21,0.21,2.5,2.03,7.95,24.81,28.9,34.97,ZONE_A,synthetic
2026-01-03 05:12:00,0.29,0.13,0.43,0.2,0.03,2.97,3.02,15.0,20.2,0.0,18.79,ZONE_A,synthetic
2026-01-03 05:13:00,1.49,1.23,2.05,1.54,0.22,2.37,1.93,9.14,24.92,34.1,34.93,ZONE_A,synthetic
2026-01-03 05:14:00,0.34,0.12,0.51,0.19,0.03,2.94,2.94,15.0,18.61,0.0,17.8,ZONE_A,synthetic
2026-01-03 05:15:00,1.6,1.18,2.26,1.63,0.24,2.06,1.91,9.39,27.67,33.1,33.97,ZONE_A,synthetic
2026-01-03 05:16:00,1.59,1.25,2.28,1.67,0.24,2.58,2.18,9.57,26.85,38.3,35.59,ZONE_A,synthetic
2026-01-03 05:17:00,0.4,0.11,0.6,0.17,0.04,3.23,3.35,15.0,17.01,0.0,17.99,ZONE_A,synthetic
2026-01-03 05:18:00,1.58,1.31,2.4,1.85,0.24,2.78,2.47,10.13,28.38,41.6,34.98,ZONE_A,synthetic
2026-01-03 05:19:00,3.8,2.8,5.78,4.31,0.57,2.73,2.55,10.14,30.81,46.3,33.85,ZONE_B,synthetic
2026-01-03 05:20:00,1.43,1.22,2.2,1.71,0.21,2.64,2.43,10.25,28.12,48.6,32.1,ZONE_A,synthetic
2026-01-03 05:21:00,1.58,1.27,2.53,1.93,0.24,2.68,2.65,10.67,30.34,52.0,32.35,ZONE_A,synthetic
2026-01-03 05:22:00,0.46,0.11,0.7,0.16,0.05,3.41,3.2,15.0,15.83,0.0,20.29,ZONE_A,synthetic
2026-01-03 05:23:00,1.67,1.35,2.73,2.05,0.25,2.58,2.4,10.87,30.34,46.4,34.8,ZONE_A,synthetic
2026-01-03 05:24:00,0.37,0.12,0.56,0.19,0.04,3.3,3.13,15.0,18.61,0.0,21.93,ZONE_A,synthetic
2026-01-03 05:25:00,1.86,1.44,2.84,2.07,0.28,2.49,2.17,10.16,28.73,49.7,33.51,ZONE_A,synthetic
2026-01-03 05:26:00,0.44,0.12,0.66,0.19,0.04,3.0,2.81,15.0,18.57,0.0,19.21,ZONE_A,synthetic
2026-01-03 05:27:00,1.8,1.1,2.77,1.73,0.27,2.21,1.8,10.27,31.62,44.4,34.42,ZONE_A,synthetic
2026-01-03 05:28:00,0.49,0.1,0.74,0.15,0.05,3.1,3.33,15.0,14.92,0.0,20.92,ZONE_A,synthetic
2026-01-03 05:29:00,1.99,1.99,3.06,2.7,0.3,2.35,2.52,10.26,27.12,48.8,36.79,ZONE_A,synthetic
2026-01-03 05:30:00,0.41,0.1,0.61,0.15,0.04,3.52,3.43,15.0,14.75,0.0,22.69,ZONE_A,synthetic
2026-01-03 05:31:00,0.33,0.12,0.49,0.17,0.03,3.43,3.41,15.0,17.25,0.0,21.81,ZONE_A,synthetic
2026-01-03 05:32:00,1.95,1.62,2.9,2.28,0.29,2.59,2.3,9.92,28.08,44.1,37.31,ZONE_A,synthetic
2026-01-03 05:33:00,0.36,0.07,0.54,0.1,0.04,3.07,3.2,15.0,10.02,0.0,23.98,ZONE_A,synthetic
2026-01-03 05:34:00,1.74,1.32,2.43,1.95,0.26,2.88,2.72,9.32,29.55,33.7,38.01,ZONE_A,synthetic
2026-01-03 05:35:00,1.85,1.48,2.52,1.86,0.28,3.0,2.62,9.06,25.09,33.0,38.74,ZONE_A,synthetic
2026-01-03 05:36:00,4.74,3.2,6.98,4.86,0.71,3.18,2.59,9.81,30.41,40.2,39.15,ZONE_B,synthetic
2026-01-03 05:37:00,1.78,1.15,2.58,1.74,0.27,3.11,2.58,9.66,30.29,34.3,37.86,ZONE_A,synthetic
2026-01-03 05:38:00,0.36,0.08,0.54,0.12,0.04,2.74,2.9,15.0,11.96,0.0,24.63,ZONE_A,synthetic
2026-01-03 05:39:00,1.72,0.99,2.64,1.72,0.26,3.18,2.6,10.22,34.56,30.4,38.62,ZONE_A,synthetic
2026-01-03 05:40:00,1.55,0.9,2.45,1.49,0.23,3.33,2.6,10.49,33.11,30.5,37.78,ZONE_A,synthetic
2026-01-03 05:41:00,1.2,0.72,1.98,1.33,0.18,3.18,2.57,11.01,36.75,33.4,39.01,ZONE_A,synthetic
2026-01-03 05:42:00,1.27,0.87,2.14,1.58,0.19,3.49,3.06,11.22,36.41,29.3,38.94,ZONE_A,synthetic
2026-01-03 05:43:00,3.86,2.72,5.95,4.14,0.58,3.14,2.75,10.26,30.43,24.2,38.08,ZONE_B,synthetic
2026-01-03 05:44:00,0.4,0.08,0.6,0.12,0.04,2.8,3.14,15.0,12.03,0.0,25.41,ZONE_A,synthetic
2026-01-03 05:45:00,0.55,0.07,0.82,0.11,0.05,3.12,3.29,15.0,10.77,0.0,27.68,ZONE_A,synthetic
2026-01-03 05:46:00,0.64,0.07,0.96,0.1,0.06,3.31,3.22,15.0,10.49,0.0,26.78,ZONE_A,synthetic
2026-01-03 05:47:00,0.61,0.06,0.92,0.08,0.06,3.18,3.26,15.0,8.43,0.0,25.76,ZONE_A,synthetic
2026-01-03 05:48:00,0.56,0.08,0.85,0.12,0.06,3.21,3.15,15.0,12.34,0.0,27.87,ZONE_A,synthetic
2026-01-03 05:49:00,1.13,0.91,1.87,1.4,0.17,3.19,2.75,10.97,30.89,33.5,42.85,ZONE_A,synthetic
2026-01-03 05:50:00,0.95,0.68,1.48,0.96,0.14,3.37,2.93,10.39,28.27,36.5,41.77,ZONE_A,synthetic
2026-01-03 05:51:00,1.11,0.68,1.78,1.3,0.17,3.3,2.93,10.73,38.26,39.1,42.85,ZONE_A,synthetic
2026-01-03 05:52:00,1.0,0.8,1.5,1.11,0.15,3.3,2.85,10.01,27.65,43.6,42.21,ZONE_A,synthetic
2026-01-03 05:53:00,0.74,0.6,1.03,0.6,0.11,2.98,2.37,9.24,20.02,51.3,41.18,ZONE_A,synthetic
2026-01-03 05:54:00,0.88,0.59,1.17,0.66,0.13,2.79,2.2,8.85,22.38,51.4,41.15,ZONE_A,synthetic
2026-01-03 05:55:00,0.53,0.09,0.79,0.14,0.05,2.81,3.01,15.0,13.52,0.0,31.52,ZONE_A,synthetic
2026-01-03 05:56:00,0.98,0.61,1.28,0.9,0.15,3.01,2.53,8.73,29.87,49.2,40.82,ZONE_A,synthetic
2026-01-03 05:57:00,1.14,0.7,1.53,0.93,0.17,3.17,2.65,8.94,26.51,46.7,43.12,ZONE_A,synthetic
2026-01-03 05:58:00,0.48,0.06,0.72,0.09,0.05,2.88,2.91,15.0,8.97,0.0,34.4,ZONE_A,synthetic
2026-01-03 05:59:00,1.01,0.68,1.19,0.83,0.15,3.13,2.68,7.83,24.39,46.8,42.88,ZONE_A,synthetic
2026-01-03 06:00:00,1.21,0.72,1.65,0.86,0.18,3.19,2.59,9.1,24.02,39.1,41.64,ZONE_A,synthetic
2026-01-03 06:01:00,4.03,2.77,5.87,4.09,0.6,3.28,2.87,9.71,29.61,44.4,43.95,ZONE_B,synthetic
2026-01-03 06:02:00,0.61,0.05,0.92,0.07,0.06,2.99,2.98,15.0,6.98,0.0,33.7,ZONE_A,synthetic
2026-01-03 06:03:00,1.36,0.93,1.82,1.39,0.2,3.66,3.15,8.91,29.66,45.6,44.41,ZONE_A,synthetic
2026-01-03 06:04:00,1.3,0.81,1.76,1.2,0.19,3.65,3.21,9.04,29.77,46.0,43.74,ZONE_A,synthetic
2026-01-03 06:05:00,1.65,1.16,2.42,1.52,0.25,3.69,2.94,9.76,26.34,47.6,43.83,ZONE_A,synthetic
2026-01-03 06:06:00,1.74,1.05,2.63,1.63,0.26,3.98,3.24,10.07,31.13,42.7,46.28,ZONE_A,synthetic
2026-01-03 06:07:00,1.81,1.16,2.91,2.02,0.27,3.59,2.85,10.75,34.8,50.1,45.12,ZONE_A,synthetic
2026-01-03 06:08:00,1.88,1.04,3.17,1.96,0.28,3.3,2.5,11.25,37.79,49.7,44.89,ZONE_A,synthetic
2026-01-03 06:09:00,4.82,3.18,7.51,5.24,0.72,3.46,2.91,10.39,33.0,53.6,45.35,ZONE_B,synthetic
2026-01-03 06:10:00,1.93,1.42,3.22,2.41,0.29,3.64,3.41,11.13,34.09,49.8,47.62,ZONE_A,synthetic
2026-01-03 06:11:00,1.78,1.56,3.0,2.3,0.27,3.38,3.06,11.24,29.42,57.3,47.94,ZONE_A,synthetic
2026-01-03 06:12:00,0.57,0.03,0.86,0.04,0.06,3.3,3.28,15.0,4.22,0.0,34.21,ZONE_A,synthetic
2026-01-03 06:13:00,0.56,0.04,0.84,0.06,0.06,3.19,3.2,15.0,6.37,0.0,33.43,ZONE_A,synthetic
2026-01-03 06:14:00,1.8,1.52,2.93,2.2,0.27,2.68,2.5,10.84,29.01,51.0,47.85,ZONE_A,synthetic
2026-01-03 06:15:00,1.74,1.32,2.96,2.12,0.26,2.93,2.44,11.34,32.08,44.9,48.02,ZONE_A,synthetic
2026-01-03 06:16:00,0.51,0.05,0.76,0.08,0.05,2.89,2.75,15.0,8.24,0.0,32.97,ZONE_A,synthetic
2026-01-03 06:17:00,1.78,1.02,2.66,1.62,0.27,3.24,2.45,9.93,31.67,42.1,50.2,ZONE_A,synthetic
2026-01-03 06:18:00,0.49,0.05,0.74,0.08,0.05,2.95,2.95,15.0,8.01,0.0,36.06,ZONE_A,synthetic
2026-01-03 06:19:00,1.76,0.99,2.56,1.57,0.26,3.39,2.51,9.66,31.89,40.5,51.64,ZONE_A,synthetic
2026-01-03 06:20:00,0.44,0.06,0.66,0.09,0.04,2.79,2.9,15.0,8.82,0.0,36.24,ZONE_A,synthetic
2026-01-03 06:21:00,1.77,1.22,2.48,1.88,0.27,3.39,3.09,9.32,30.98,38.3,50.49,ZONE_A,synthetic
2026-01-03 06:22:00,1.76,1.4,2.45,1.92,0.26,3.73,3.37,9.28,27.36,31.4,49.76,ZONE_A,synthetic
2026-01-03 06:23:00,1.84,1.33,2.67,1.87,0.28,3.71,3.15,9.69,28.13,23.2,49.66,ZONE_A,synthetic
